requirement_id,source_file,category,hint_tag,section_code,section_heading,requirement_text,evidence_expected,mandatory,source_pages,snippet,status
REQ-SEC-4-2-4,тендерска_документација_09362-2025_20250616080130.pdf,section_extract,section_extract,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор","4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор
ги доставува следниве документи:
изјава на економскиот оператор дека во последните 5 години на економскиот оператор или
на лицето кое е член на управниот или на надзорниот орган на тој економски оператор или
кое има овластувања за застапување или донесување одлуки или надзор врз него, во
последните пет години не му е изречена правосилна судска пресуда за сторено кривично
дело кое има елементи од кривичните дела учество во злосторничко здружување,
корупција, затајување даноци и придонеси, тероризам или казнени дела поврзани со
терористички активности, перење пари и финансирање тероризам и злоупотреба на
детскиот труд и трговија со луѓе, утврдени во Кривичниот законик;
потврда за платени даноци, придонеси и други јавни давачки од надлежен орган од земјата
каде економскиот оператор е регистриран;
потврда дека не е отворена постапка за стечај од надлежен орган или единствен документ
за докажување на способноста;
потврда дека не е отворена постапка за ликвидација од надлежен орган или единствен
документ за докажување на способноста;
потврда од Регистарот на казни за сторени кривични дела на правните лица дека не му е
изречена споредна казна забрана за учество во постапки за јавен повик, доделување на
договори за јавна набавка и договори за јавно-приватно партнерство или единствен
документ за докажување на способноста;
потврда од Регистарот на казни за сторени кривични дела на правните лица дека не му е
изречена споредна казна привремена забрана за вршење на одделна дејност или единствен
документ за докажување на способноста;
потврда од Регистарот на казни за сторени кривични дела на правните лица дека не му е
изречена споредна казна трајна забрана за вршење на одделна дејност или единствен
документ за докажување на способноста;
потврда дека со правосилна пресуда не му е изречена прекршочна санкција - забрана за
вршење на професија, дејност или должност или единствен документ за докажување на
способноста и
13
потврда дека со правосилна пресуда не му е изречена прекршочна санкција - привремена
забрана за вршење одделна дејност или единствен документ за докажување на
способноста.
4.2.5.Изјавата од алинеја 1 од погорната потточка ја изготвува самиот економски оператор во
електронска форма и ја потпишува со квалификуван сертификат за електронски потпис и истата не
т",review_section_content,yes,,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор
ги доставува следниве документи:
изјава на економскиот оператор дека во последните 5 години на економскиот оператор или
на лицето кое е член на управниот или на надзорниот орган на тој",draft_from_target_section
REQ-SEC-4-3,тендерска_документација_09362-2025_20250616080130.pdf,section_extract,section_extract,4.3,4.3.Услови за квалитативен избор,4.3.Услови за квалитативен избор,review_section_content,yes,,4.3.Услови за квалитативен избор,draft_from_target_section
REQ-SEC-4-3-1,тендерска_документација_09362-2025_20250616080130.pdf,section_extract,section_extract,4.3.1,4.3.1.Способност за вршење на професионална дејност,"4.3.1.Способност за вршење на професионална дејност
4.3.1.1.Право на учество во постапката има секој економски оператор кој е регистриран како
физичко или правно лице за вршење на дејноста поврзана со предметот на набавка или припаѓа на
соодветно професионално здружение согласно со прописите на земјата каде што е регистриран.
4.3.1.2.Право на учество во постапката има секој економски оператор кој ги исполнува посебните
услови за вршење на дејноста пропишани согласно со закон, а се однесуваат на предметот на
набавка.
4.3.1.3.За да ја докаже способноста за вршење професионална дејност, економскиот оператор
треба да достави:
- Потврда за регистрирана дејност како доказ дека е регистриран како физичко или
правно лице за вршење на дејноста поврзана со предметот на набавка или доказ дека припаѓа на
соодветно професионално здружение согласно со прописите на земјата каде што е регистриран.
- Потврда за извршена регистрација од Агенцијата за електронски комуникации за
предметот на набавка. како доказ дека се исполнети посебните услови за вршење на дејноста
пропишани со закон.",review_section_content,yes,,"4.3.1.Способност за вршење на професионална дејност
4.3.1.1.Право на учество во постапката има секој економски оператор кој е регистриран како
физичко или правно лице за вршење на дејноста поврзана со предметот на набавка или припаѓа на
соодветно професионално здружение согласно ",draft_from_target_section
REQ-SEC-4-3-2,тендерска_документација_09362-2025_20250616080130.pdf,section_extract,section_extract,4.3.2,4.3.2.Техничка и професионална способност,"4.3.2.Техничка и професионална способност
4.3.2.1.Потребната техничка и професионалната способност за квалитетно извршување на
договорот, договорниот орган ќе ја утврди преку следниве минимални услови:
Право на учество во постапката има секој економски оператор кој располага со најмалку 5 (пет) ИТ
стручни лица (за двата дела од набавката).
Економскиот оператор треба да располага со најмалку 3 (три) терестријални линкови со
минимален транспортен капацитет на секој од линковите
од 10 Gbit/s и истите треба да бидат редудантно и
балансирачки конфигурирани со BGP протокол (за двата
дела од набавката).
14
Од бараните најмалку 5 (пет) ИТ стручни лица потребно е најмалку 3 (три) лица со работно
искуство во областа на предметната набавка од најмалку 3
(три) години. Најмалку 1 (едно) ИТ стручно лице треба да
поседува најмалку 1 (еден) соодветен и валиден
сертификат од областа на предметната набавка (за двата
дела од набавката).
Економскиот оператор го докажува исполнувањето на минималните услови од Техничка и
професионална способност со доставување на:
Се пополнува образец на анагажиран технички персонал, технички органи и стручни лица.
Да се достават најмалку 3 (три) склучени и важечки договори од кои ќе се утврди дека понудувачот
располага со најмалку 3 (три) терестријални линкови со минимален транспортен капацитет на
секој од линковите од 10 Gbit/s кои се редудантно и балансирачки конфигурирани со BGP
протокол. Истите задолжително да бидат преведени на македонски јазик, доколку се на
странски јазик.
Се пополнува образец на кратка биографија со потребното искуство кое се бара, со најмалку 1
(еден) соодветен и валиден сертификат од областа на предметната набвака во прилог. Доколку
сертификатот е на странски јазик, истиот не мора да биде преведен на македонски јазик бидејќи
се работи за меѓународно признаени сертификати. Понудувачот да достави начин на проверка
на валидноста на сертификатот (интернет линк или друг начин).
Доказите од Техничка и професионална способност кои ги изготвува и електронски ги потпишува
самиот економски оператор и тие не мора да бидат заверени од надлежен орган.
4.3.3.Користење способност од други субјекти
4.3.3.1.Во постапката за јавна набавка, економскиот оператор може заради исполнување на
условите за квалитативен избор во делот на економската и финансиската состојба и техничката или
професионалната способност да ја користи способноста на ",review_section_content,yes,,"4.3.2.Техничка и професионална способност
4.3.2.1.Потребната техничка и професионалната способност за квалитетно извршување на
договорот, договорниот орган ќе ја утврди преку следниве минимални услови:
Право на учество во постапката има секој економски оператор кој располага со н",draft_from_target_section
REQ-SEC-4-4,тендерска_документација_09362-2025_20250616080130.pdf,section_extract,section_extract,4.4,4.4.Стандарди за системи за квалитет,"4.4.Стандарди за системи за квалитет
4.4.1.За да се квалификува како способен за извршување на предметниот договор за јавна набавка
од аспект на стандардите за системи на квалитет, економскиот оператор треба да ги исполнува
следниве стандарди:
1.Сертификат MKC/IEC 27001 - Стандард за управување со безбедност на информациите (ISMS)
или еквивалентно (за двата дела од набавката).
2.Сертификат ISO 22301 - Стандард за управување со континуитет на бизнисот или еквивалентно
(за двата дела од набавката).
Економскиот оператор го докажува исполнувањето на стандардите со доставување на:
1.Треба да се достави бараниот сертификат или еквивалентно. Понудувачот да достави начин на
проверка на валидноста на сертификатот (интернет линк или друг начин).
2.Треба да се достави бараниот сертификат или еквивалентно. Понудувачот да достави начин на
проверка на валидноста на сертификатот (интернет линк или друг начин).
Сертификатите, доколку се на странски јазик, не треба да се преведат на Македонски јазик
бидејќи се работи за меѓународно признаени серификати.
4.5.КРИТЕРИУМ ЗА ИЗБОР НА НАЈПОВОЛНА ПОНУДА
4.6.Договорниот орган како критериум за избор на најповолна понуда ќе ја користи економски
најповолната понуда врз основа на:
цената


4.6.1.За најповолна понуда ќе биде избрана понудата која има најниска понудена цена.
4.6.2.
4.6.3.
ОТВОРАЊЕ И ЕВАЛУАЦИЈА НА ПОНУДИТЕ
4.7.Отворање на понудите
16
4.7.1.Отворањето на понудите е јавно, а ќе се изврши на ден 24.06.2025 година во време
определено во тендерската документација како краен рок за поднесување на понудите, на
следнава локација Судски совет на РСМ.
4.7.2.Понудувачот може да има свој овластен претставник на јавното отворање на понудите, при
што овластениот преставник треба на комисијата да ѝ предаде писмено овластување од
понудувачот, доколку сака да даде забелешки на постапката на јавно отворање.
4.7.3.Комисијата за јавни набавки ќе пристапи кон отворање на понудите доколку е пристигната и
само една понуда.
4.7.4.Во текот на отворањето на понудите се води записник од отворање на понуди и истиот им е
достапен на ЕСЈН на економските оператори кои поднеле понуда.
4.8.Евалуација на понудите
4.8.1.Кај отворена постапка, комисијата, најпрво ја проверува комплетноста и валидноста на
документацијата за утврдување на способноста на понудувачот. Истовремено на ЕСЈН ја проверува
листата на издадени негативни референци.
4.8.2.При проверк",review_section_content,yes,,"4.4.Стандарди за системи за квалитет
4.4.1.За да се квалификува како способен за извршување на предметниот договор за јавна набавка
од аспект на стандардите за системи на квалитет, економскиот оператор треба да ги исполнува
следниве стандарди:
1.Сертификат MKC/IEC 27001 - Стандар",draft_from_target_section
REQ-SEC-5-1,тендерска_документација_09362-2025_20250616080130.pdf,section_extract,section_extract,5.1,5.1.Доделување на договорот за јавна набавка,"5.1.Доделување на договорот за јавна набавка
5.1.1.Договорниот орган ќе ја донесе одлука за избор или за поништување на постапката во рок кој
не е подолг од рокот за поднесување на понудите, сметајќи од денот определен како краен рок за
поднесување на понудите, а не сметајќи ги деновите во кои договорниот орган чека преземање
одредено дејствие од друг субјект.
5.1.2.Договорниот орган го склучува договорот за јавна набавка со понудувачот чија понуда е
избрана за најповолна врз основа на техничката и на финансиската понуда во рок од 30 дена од
денот на конечноста на одлуката за избор, но не подоцна од периодот на важност на понудата.
19
5.1.3.Ако избраниот понудувач се откаже од склучување на договорот или дојде до раскинување
заради негово ненавремено или неквалитетно извршување, договорниот орган може да склучи
договор со следниот рангиран понудувач, ако цената не е повисока од 5% во однос на првично
избраната понуда.",review_section_content,yes,,"5.1.Доделување на договорот за јавна набавка
5.1.1.Договорниот орган ќе ја донесе одлука за избор или за поништување на постапката во рок кој
не е подолг од рокот за поднесување на понудите, сметајќи од денот определен како краен рок за
поднесување на понудите, а не сметајќи ги д",draft_from_target_section
REQ-SEC-5-2,тендерска_документација_09362-2025_20250616080130.pdf,section_extract,section_extract,5.2,5.2.Известување за доделување на договорот за јавна набавка,"5.2.Известување за доделување на договорот за јавна набавка
5.2.1.Договорниот орган ќе ги извести понудувачите за одлуките во врска со утврдената
способност, извршениот избор на најповолна понуда, склучувањето на рамковната спогодба или
поништувањето на постапката за јавна набавка. Известувањето се доставува во рок од три дена од
денот на донесувањето на соодветната одлука.
5.2.2.Во прилог на известувањето ќе се достави и примерок од соодветната одлука, а истото ќе се
испрати преку ЕСЈН.
5.2.3.По доставување на одлуката за избор на најповолна понуда или за поништување на
постапката, а до истекот на рокот за вложување жалба, економските оператори што учествувале во
постапката имаат право на увид во целокупната документација од постапката, вклучувајќи ги
доставените понуди или пријави за учество, освен оние документи што се означени како деловна
тајна.",review_section_content,yes,,"5.2.Известување за доделување на договорот за јавна набавка
5.2.1.Договорниот орган ќе ги извести понудувачите за одлуките во врска со утврдената
способност, извршениот избор на најповолна понуда, склучувањето на рамковната спогодба или
поништувањето на постапката за јавна набавк",draft_from_target_section
REQ-SEC-5-3,тендерска_документација_09362-2025_20250616080130.pdf,section_extract,section_extract,5.3,5.3.Склучување на договорот,"5.3.Склучување на договорот
5.3.1.Договорните страни го склучуваат договорот за јавна набавка или рамковната спогодба во
писмена форма во рамки на рокот на важност на најповолната понуда, но не подоцна од 30 дена
од денот на конечноста на одлуката за избор.
5.3.2.Договорот за јавна набавка или рамковната спогодба се склучува согласно со условите
утврдени во тендерската документација и понудата.
5.4.Извршување на договорот
5.4.1.Договорните страни го извршуваат договорот за јавна набавка или рамковната спогодба
согласно со условите утврдени во тендерската документација и избраната најповолна понуда.
5.4.2.Договорниот орган ќе врши контрола дали извршувањето на договорот за јавна набавка или
рамковната спогодба е во согласност со условите од договорот.
5.4.3.При извршувањето на договорот договорните страни покрај одредбите од Законот за јавните
набавки, соодветно ќе ги применат одредбите од законот што ги уредува облигационите односи и
материјалните прописи со кои се уредува предметот на набавка.
5.5.Измени на договорот за јавна набавка во текот на неговата важност
5.5.1.Корекција на цени
5.5.1.1.При реализација на договорот за јавна набавка не се предвидува корекција на цените,
односно цените искажани во понудата на најповолниот понудувач ќе бидат фиксни за целото
времетраење на договорот за јавна набавка.
5.5.1.2.
20
5.5.2.Договорниот орган може договорот за јавна набавка или рамковната спогодба во текот на
неговата важност да го измени без спроведување нова постапка за јавна набавка, на пр., во
следниве случаи:
-Договорот за јавна набавка (основниот договор и анекс-договорите) може да се изменат без
спроведување нова постапка за јавна набавка
- за набавка на стоки, услуги или работи од првичниот носител на набавка кои не се вклучени
во основниот договор, а кои поради непредвидени околности се нужни, и доколку замената
на носителот на набавката не е можна од економски или технички причини, како што се
барањата во однос на заменливоста или интероперабилноста со постјната опрема, услуги
или инсталации набавени во рамките на првичната постапка и ќе предизвика сериозни
потешкотии или значително зоглемување на трошоците на договорниот орган,
- доколку промената е потребна поради околности кои договорниот орган не можел да ги
предвиди и суштински не се менува природата на договорот за јавна набавка,
- доколку првичниот носител на набавка го заменува друг економски",review_section_content,yes,,"5.3.Склучување на договорот
5.3.1.Договорните страни го склучуваат договорот за јавна набавка или рамковната спогодба во
писмена форма во рамки на рокот на важност на најповолната понуда, но не подоцна од 30 дена
од денот на конечноста на одлуката за избор.
5.3.2.Договорот за јав",draft_from_target_section
REQ-EXCL-DOC-001,тендерска_документација_09362-2025_20250616080130.pdf,exclusion_evidence,proof_document,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор","изјава на економскиот оператор дека во последните 5 години на економскиот оператор или на лицето кое е член на управниот или на надзорниот орган на тој економски оператор или кое има овластувања за застапување или донесување одлуки или надзор врз него, во последните пет години не му е изречена правосилна судска пресуда за сторено кривично дело кое има елементи од кривичните дела учество во злосторничко здружување, корупција, затајување даноци и придонеси, тероризам или казнени дела поврзани со т",explicit_supporting_document,yes,,"изјава на економскиот оператор дека во последните 5 години на економскиот оператор или на лицето кое е член на управниот или на надзорниот орган на тој економски оператор или кое има овластувања за застапување или донесување одлуки или надзор врз него, во последните пет години не",draft_from_target_section
REQ-EXCL-DOC-002,тендерска_документација_09362-2025_20250616080130.pdf,exclusion_evidence,proof_document,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор","потврда за платени даноци, придонеси и други јавни давачки од надлежен орган од земјата каде економскиот оператор е регистриран;",explicit_supporting_document,yes,,"потврда за платени даноци, придонеси и други јавни давачки од надлежен орган од земјата каде економскиот оператор е регистриран;",draft_from_target_section
REQ-EXCL-DOC-003,тендерска_документација_09362-2025_20250616080130.pdf,exclusion_evidence,proof_document,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор",потврда дека не е отворена постапка за стечај од надлежен орган или единствен документ за докажување на способноста;,explicit_supporting_document,yes,,потврда дека не е отворена постапка за стечај од надлежен орган или единствен документ за докажување на способноста;,draft_from_target_section
REQ-EXCL-DOC-004,тендерска_документација_09362-2025_20250616080130.pdf,exclusion_evidence,proof_document,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор",потврда дека не е отворена постапка за ликвидација од надлежен орган или единствен документ за докажување на способноста;,explicit_supporting_document,yes,,потврда дека не е отворена постапка за ликвидација од надлежен орган или единствен документ за докажување на способноста;,draft_from_target_section
REQ-EXCL-DOC-005,тендерска_документација_09362-2025_20250616080130.pdf,exclusion_evidence,proof_document,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор","потврда од Регистарот на казни за сторени кривични дела на правните лица дека не му е изречена споредна казна забрана за учество во постапки за јавен повик, доделување на договори за јавна набавка и договори за јавно-приватно партнерство или единствен документ за докажување на способноста;",explicit_supporting_document,yes,,"потврда од Регистарот на казни за сторени кривични дела на правните лица дека не му е изречена споредна казна забрана за учество во постапки за јавен повик, доделување на договори за јавна набавка и договори за јавно-приватно партнерство или единствен документ за докажување на сп",draft_from_target_section
REQ-EXCL-DOC-006,тендерска_документација_09362-2025_20250616080130.pdf,exclusion_evidence,proof_document,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор",потврда од Регистарот на казни за сторени кривични дела на правните лица дека не му е изречена споредна казна привремена забрана за вршење на одделна дејност или единствен документ за докажување на способноста;,explicit_supporting_document,yes,,потврда од Регистарот на казни за сторени кривични дела на правните лица дека не му е изречена споредна казна привремена забрана за вршење на одделна дејност или единствен документ за докажување на способноста;,draft_from_target_section
REQ-EXCL-DOC-007,тендерска_документација_09362-2025_20250616080130.pdf,exclusion_evidence,proof_document,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор",потврда од Регистарот на казни за сторени кривични дела на правните лица дека не му е изречена споредна казна трајна забрана за вршење на одделна дејност или единствен документ за докажување на способноста;,explicit_supporting_document,yes,,потврда од Регистарот на казни за сторени кривични дела на правните лица дека не му е изречена споредна казна трајна забрана за вршење на одделна дејност или единствен документ за докажување на способноста;,draft_from_target_section
REQ-EXCL-DOC-008,тендерска_документација_09362-2025_20250616080130.pdf,exclusion_evidence,proof_document,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор","потврда дека со правосилна пресуда не му е изречена прекршочна санкција - забрана за вршење на професија, дејност или должност или единствен документ за докажување на способноста и 13",explicit_supporting_document,yes,,"потврда дека со правосилна пресуда не му е изречена прекршочна санкција - забрана за вршење на професија, дејност или должност или единствен документ за докажување на способноста и 13",draft_from_target_section
REQ-EXCL-DOC-009,тендерска_документација_09362-2025_20250616080130.pdf,exclusion_evidence,proof_document,4.2.4,"4.2.4.За докажување дека не постојат услови за исклучување од постапката, економскиот оператор",потврда дека со правосилна пресуда не му е изречена прекршочна санкција - привремена забрана за вршење одделна дејност или единствен документ за докажување на способноста. 4.2.5.Изјавата од алинеја 1 од погорната потточка ја изготвува самиот економски оператор во електронска форма и ја потпишува со квалификуван сертификат за електронски потпис и истата не треба да биде заверена од надлежен орган. 4.2.6.Потврдите од погорната потточка ги издаваат надлежни органи во земјата каде е регистриран екон,explicit_supporting_document,yes,,потврда дека со правосилна пресуда не му е изречена прекршочна санкција - привремена забрана за вршење одделна дејност или единствен документ за докажување на способноста. 4.2.5.Изјавата од алинеја 1 од погорната потточка ја изготвува самиот економски оператор во електронска форм,draft_from_target_section
REQ-HINT-DECLARATION-STATEMENT,тендерска_документација_09362-2025_20250616080130.pdf,upload_hint,declaration_statement,,,Detected upload hint term 'изјава' in tender context.,declaration_statement,yes,9,"9
работен ден. Понудите кои содржат покус период на важност од оној утврден во оваа точка од 
тендерската документација ќе бидат отфрлени како неприфатливи.
3.6.2.Договорниот орган може, во исклучителни случаи кои не нас",draft_from_upload_hints
REQ-HINT-DECLARATION-STATEMENT,тендерска_документација_09362-2025_20250616080130.pdf,upload_hint,declaration_statement,,,Detected upload hint term 'изјава' in tender context.,declaration_statement,yes,13,"13
потврда дека со правосилна пресуда не му е изречена прекршочна санкција - привремена 
забрана за вршење одделна дејност или единствен документ за докажување на 
способноста.
4.2.5.Изјавата од алинеја 1 од погорната п",draft_from_upload_hints
REQ-HINT-CERTIFICATE,тендерска_документација_09362-2025_20250616080130.pdf,upload_hint,certificate,,,Detected upload hint term 'сертификат' in tender context.,certificate,yes,13,"13
потврда дека со правосилна пресуда не му е изречена прекршочна санкција - привремена 
забрана за вршење одделна дејност или единствен документ за докажување на 
способноста.
4.2.5.Изјавата од алинеја 1 од погорната п",draft_from_upload_hints
REQ-HINT-CERTIFICATE,тендерска_документација_09362-2025_20250616080130.pdf,upload_hint,certificate,,,Detected upload hint term 'сертификат' in tender context.,certificate,yes,14,"14
Од бараните најмалку 5 (пет) ИТ стручни лица потребно е најмалку 3 (три) лица со работно 
искуство во областа на предметната набавка од најмалку 3 
(три) години. Најмалку 1 (едно) ИТ стручно лице треба да 
поседува на",draft_from_upload_hints
